lat,lon
42.9813728,18.6934967
42.9818993,18.693058
42.9824371,18.6926079
42.9829712,18.6921597
42.9835129,18.6917076
42.9840431,18.6912575
42.9845924,18.6907978
42.9851341,18.6903458
42.9856529,18.6899071
42.9861908,18.6894588
42.9867249,18.6890125
42.9872589,18.6885643
42.9877892,18.6881142
42.9883385,18.6876507
42.9888611,18.6872101
42.9893875,18.6867599
42.9899254,18.6863155
42.9904594,18.6858654
42.9909859,18.6854191
42.9915199,18.6849689
42.9920654,18.6845093
42.992588,18.6840706
42.9931183,18.6836243
42.9936523,18.6831741
42.9941864,18.6827278
42.9947166,18.6822815
42.9952621,18.6818256
42.9957962,18.6813812
42.9963112,18.6809444
42.9968452,18.6805019
42.9973755,18.6800556
42.9979095,18.6796074
42.9984398,18.6791649
42.9989853,18.678709
42.9995003,18.6782761
43.0000305,18.6778355
43.0005646,18.677393
43.001091,18.6769505
43.0016212,18.676506
43.0021629,18.676054
43.0026817,18.675621
43.0032043,18.6751804
43.0037308,18.6747379
43.004261,18.6742954
43.0047913,18.6738529
43.0053329,18.6733913
43.0058556,18.6729546
43.0063858,18.6725159
43.0069084,18.6720734
43.0074387,18.6716328
43.0079536,18.671196
43.0084801,18.6707573
43.0090103,18.6703129
43.0095482,18.6698608
43.010067,18.669426
43.0105896,18.6689873
43.011116,18.6685467
43.0116386,18.6681042
43.0121574,18.6676712
43.0126877,18.6672249
43.0132217,18.6667709
43.0137367,18.6663361
43.0142632,18.6658993
43.0147896,18.6654587
43.0153122,18.6650162
43.0158272,18.664587
43.0163651,18.6641293
43.0168991,18.663681
43.0174103,18.66325
43.0179291,18.6628094
43.0184517,18.6623688
43.0189705,18.661932
43.0194855,18.661499
43.0200233,18.661047
43.0205383,18.660614
43.0210571,18.6601753
43.0215759,18.6597385
43.0220947,18.6592999
43.0226059,18.6588726
43.0231285,18.6584301
43.0236626,18.6579838
43.0241776,18.6575527
43.0247002,18.6571178
43.025219,18.6566811
43.0257416,18.6562424
43.0262566,18.6558132
43.0267906,18.6553612
43.0273247,18.6549187
43.0278358,18.6544895
43.0283546,18.6540527
43.0288811,18.6536179
43.0293999,18.6531811
43.029911,18.6527519
43.0304527,18.6523018
43.0309677,18.6518707
43.0314941,18.6514359
43.0320168,18.6509972
43.0325356,18.6505566
43.0330544,18.6501293
43.0335846,18.6496868
43.0341263,18.6492367
43.0346451,18.6488018
43.0351715,18.6483612
43.0357018,18.6479187
43.0362358,18.6474781
43.0367546,18.6470451
43.0373077,18.6465912
43.0378456,18.646143
43.0383644,18.6457157
43.0388985,18.6452732
43.0394287,18.6448307
43.0399628,18.6443882
43.0404892,18.6439552
43.0410385,18.6434975
43.0415649,18.6430588
43.042099,18.6426182
43.0426292,18.6421757
43.0431633,18.6417351
43.0436897,18.6413002
43.0442314,18.6408558
43.0447731,18.6404018
43.0452957,18.6399632
43.0458298,18.6395206
43.0463753,18.6390667
43.0468903,18.6386395
43.0474129,18.6382008
43.047966,18.6377449
43.0484962,18.6372967
43.0490112,18.6368656
43.0495415,18.636425
43.0500717,18.6359844
43.050602,18.6355438
43.0511208,18.6351109
43.0516586,18.6346569
43.0521812,18.634222
43.0527077,18.6337795
43.0532341,18.6333389
43.0537682,18.6328926
43.0542831,18.6324615
43.0548134,18.6320171
43.055336,18.6315765
43.0558586,18.6311378
43.0563889,18.6306992
43.0570297,18.6301575
43.0579605,18.6293755
43.0584679,18.6289444
43.0589981,18.6285038
43.0595322,18.6280556
43.0600471,18.6276226
43.0605698,18.627182
43.0610886,18.6267433
43.0616074,18.6263046
43.0621185,18.6258774
43.0626564,18.6254253
43.0631676,18.6249962
43.0636864,18.6245575
43.0642052,18.6241169
43.0647316,18.6236763
43.0652428,18.6232452
43.0657845,18.6227894
43.0662994,18.6223545
43.0668259,18.621912
43.0673523,18.6214695
43.0678825,18.6210251
43.0683937,18.6205921
43.0689392,18.6201324
43.0694618,18.6196918
43.0699921,18.6192455
43.0705223,18.6188011
43.0710526,18.6183529
43.0715752,18.6179161
43.0721283,18.6174507
43.0726547,18.6170101
43.0731888,18.61656
43.0737228,18.6161137
43.0742569,18.6156654
43.0747833,18.6152248
43.0753365,18.6147614
43.0758667,18.6143208
43.0763969,18.6138725
43.076931,18.6134243
43.0774689,18.6129799
43.0779915,18.6125412
43.0785446,18.6120796
43.0790672,18.6116409
43.0796013,18.6111908
43.0801353,18.6107445
43.0806656,18.6102982
43.0811882,18.6098614
43.0817375,18.6094036
43.0822601,18.6089687
43.0827866,18.6085262
43.0833168,18.6080837
43.0838394,18.6076393
43.0843544,18.6072063
43.0849037,18.6067505
43.0854187,18.6063137
43.0859451,18.6058693
43.0864677,18.605423
43.0869904,18.6049805
43.087513,18.604538
43.0880356,18.6040993
43.0885773,18.6036415
43.0890961,18.6032028
43.0896187,18.6027584
43.0901489,18.6023159
43.0906715,18.6018715
43.0911942,18.6014347
43.0917397,18.600975
43.0922546,18.6005363
43.0927849,18.6000938
43.0933418,18.5996265
43.0943642,18.5987625
43.094883,18.5983257
43.0954323,18.5978661
43.0959549,18.5974274
43.0964775,18.5969849
43.0970039,18.5965385
43.0975342,18.596096
43.098053,18.5956573
43.0985985,18.5951958
43.0991211,18.5947552
43.0996437,18.5943089
43.100174,18.5938644
43.1007042,18.5934219
43.1012154,18.5929852
43.1017609,18.5925274
43.1022797,18.5920906
43.1028023,18.5916462
43.1033287,18.5912056
43.1038475,18.5907612
43.1043663,18.5903263
43.104908,18.5898705
43.1054344,18.589426
43.1059494,18.5889931
43.106472,18.5885525
43.1069984,18.5881119
43.1075745,18.5876293
43.1085739,18.5867882
43.1090927,18.5863495
43.109623,18.585907
43.1101379,18.5854721
43.1106682,18.5850277
43.1111984,18.5845833
43.1117821,18.584095
43.112793,18.583252
43.1133118,18.5828152
43.113842,18.5823727
43.1143723,18.5819302
43.1149025,18.5814819
43.1154213,18.5810471
43.1159706,18.5805855
43.1164894,18.5801544
43.1170158,18.5797138
43.1175575,18.5792618
43.1180878,18.5788174
43.118618,18.578371
43.1191444,18.5779305
43.1196861,18.5774784
43.1202316,18.5770206
43.1207542,18.5765839
43.121273,18.5761452
43.1218109,18.5756931
43.1223412,18.5752544
43.1228828,18.5748024
43.1234016,18.5743675
43.1239433,18.5739079
43.1244698,18.5734653
43.1250076,18.5730133
43.1255188,18.5725899
43.1260796,18.5721169
43.1266174,18.5716629
43.12714,18.5712204
43.1276665,18.570776
43.1282043,18.5703182
43.1287231,18.5698795
43.1292763,18.569418
43.129818,18.5689621
43.1303444,18.5685158
43.1308479,18.5680904
43.1314163,18.5676174
43.1319351,18.5671768
43.1324577,18.5667362
43.1330109,18.5662689
43.1335449,18.5658226
43.1340942,18.5653591
43.1346321,18.5649071
43.1351624,18.5644608
43.1356888,18.5640163
43.1362419,18.5635509
43.1367722,18.5631027
43.1373291,18.5626354
43.137867,18.5621815
43.1384048,18.5617332
43.138958,18.5612659
43.1395111,18.5608063
43.1400375,18.56036
43.1405792,18.5599079
43.1411552,18.5594196
43.141674,18.5589867
43.1422195,18.5585346
43.1427879,18.5580769
43.1433258,18.5576591
43.143898,18.5572243
43.1444664,18.556818
43.1450386,18.5564232
43.1456032,18.5560513
43.1461983,18.5556717
43.1467667,18.5553169
43.1473656,18.5549507
43.1479454,18.5545959
43.1485214,18.554245
43.1490974,18.553894
43.1496964,18.5535297
43.1502647,18.5531807
43.1508636,18.5528183
43.1514473,18.5524597
43.1520309,18.5521011
43.1526146,18.5517445
43.1531906,18.5513859
43.153759,18.5510387
43.1543503,18.5506706
43.1549301,18.5503139
43.1555061,18.5499535
43.1560783,18.549593
43.1566582,18.5492344
43.1572151,18.5488796
43.1578026,18.5485115
43.158371,18.548151
43.1589432,18.5477886
43.1595116,18.5474281
43.1600838,18.5470638
43.1606636,18.5466957
43.1612282,18.5463352
43.1618004,18.5459747
43.1623535,18.5456219
43.1629295,18.5452557
43.1634903,18.5448971
43.1640587,18.5445347
43.1646194,18.5441742
43.165184,18.5438137
43.1657486,18.5434532
43.1663132,18.5430908
43.1668701,18.5427361
43.1674423,18.5423698
43.1680069,18.5420094
43.1685715,18.5416451
43.1691246,18.5412941
43.1697044,18.5409222
43.1702652,18.5405636
43.1708412,18.5401993
43.1714058,18.5398331
43.171978,18.5394707
43.1725502,18.5391083
43.1731224,18.5387421
43.1736908,18.5383835
43.1742706,18.5380173
43.1748466,18.5376511
43.1754227,18.5372849
43.1759911,18.5369244
43.1765785,18.5365505
43.1771584,18.5361881
43.1777382,18.5358181
43.178318,18.5354538
43.1789017,18.5350857
43.1794891,18.5347214
43.1800728,18.5343494
43.1806488,18.533987
43.1812401,18.533617
43.1818275,18.533247
43.182415,18.5328808
43.1829948,18.5325165
43.1835899,18.5321426
43.1841736,18.5317745
43.1847649,18.5314045
43.1853523,18.5310364
43.1859398,18.5306644
43.1865234,18.5302944
43.1871147,18.5299244
43.1876945,18.5295601
43.1882858,18.5291882
43.1888695,18.5288219
43.1894569,18.5284519
43.1900444,18.5280838
43.1906281,18.5277157
43.1912079,18.5273495
43.1917915,18.5269756
43.1923714,18.5266075
43.1929512,18.5262375
43.193531,18.5258713
43.1941147,18.5254993
43.1946869,18.5251369
43.1952705,18.524765
43.1958466,18.5243988
43.1964226,18.5240307
43.196991,18.5236702
43.1975746,18.5232964
43.198143,18.5229301
43.198719,18.5225601
43.199295,18.5221901
43.1998672,18.521822
43.2004395,18.5214539
43.2010117,18.5210857
43.2015762,18.5207214
43.2021561,18.5203495
43.2027283,18.5199814
43.2033043,18.5196133
43.2038536,18.5192566
43.2044411,18.5188732
43.2050171,18.5185013
43.2055779,18.518137
43.2061539,18.517765
43.2067299,18.5173969
43.2072983,18.5170307
43.2078743,18.5166626
43.2084312,18.5163002
43.2090187,18.5159225
43.2095871,18.5155544
43.2101631,18.5151825
43.2107277,18.5148201
43.2113113,18.5144444
43.2118874,18.5140724
43.2124672,18.5137024
43.2130356,18.5133381
43.2136154,18.5129623
43.2141914,18.5125923
43.2147713,18.5122204
43.2153435,18.5118542
43.2159233,18.5114822
43.2164955,18.511116
43.2170753,18.510746
43.2176476,18.5103798
43.218235,18.510006
43.218811,18.5096359
43.2193871,18.509264
43.2199593,18.5089016
43.2205505,18.5085297
43.2211266,18.5081596
43.2217026,18.5077896
43.2222862,18.5074196
43.2228661,18.5070477
43.2234421,18.5066814
43.2240219,18.5063095
43.2245979,18.5059471
43.2251892,18.5055695
43.225769,18.5052013
43.2263527,18.5048294
43.2269249,18.5044651
43.2275162,18.5040894
43.2280998,18.5037193
43.2286797,18.5033455
43.2292671,18.5029755
43.2298508,18.5026035
43.2304344,18.5022373
43.2310219,18.5018635
43.2316093,18.5014915
43.2321968,18.5011215
43.2327805,18.5007496
43.2333717,18.5003757
43.2339478,18.5000057
43.2345428,18.49963
43.2351303,18.4992561
43.235714,18.4988842
43.2363014,18.4985123
43.2368927,18.4981403
43.2374763,18.4977722
43.2380638,18.4973965
43.2386513,18.4970226
43.2392349,18.4966488
43.2398224,18.4962749
43.2403946,18.4959126
43.2409973,18.4955311
43.2415733,18.4951611
43.2421646,18.4947872
43.2427444,18.4944172
43.2433281,18.4940453
43.2439117,18.4936733
43.2444954,18.4932995
43.2450752,18.4929295
43.2456512,18.4925632
43.2462425,18.4921837
43.2468185,18.4918137
43.2474022,18.4914436
43.2479744,18.4910793
43.2485695,18.4907017
43.2491455,18.4903374
43.2497292,18.4899635
43.250309,18.4895916
43.2509003,18.4892139
43.2514648,18.4888515
43.2520447,18.4884796
43.2526093,18.4881153
43.2531929,18.4877415
43.2537804,18.4873657
43.2543449,18.4870052
43.2549133,18.4866447
43.255497,18.486269
43.2560654,18.4859047
43.256649,18.4855347
43.257225,18.4851646
43.2578087,18.484787
43.2583771,18.4844246
43.2589531,18.4840527
43.2595177,18.4836903
43.2601013,18.4833183
43.2606773,18.4829502
43.2612495,18.4825821
43.2618408,18.4822063
43.2624092,18.4818459
43.2629738,18.4814796
43.2635689,18.4811001
43.2641335,18.4807377
43.2647133,18.4803696
43.2652893,18.4800014
43.2658768,18.4796276
43.2664452,18.4792652
43.2670326,18.4788933
43.2676163,18.4785194
43.2681961,18.4781475
43.2687798,18.4777756
43.2693672,18.4774017
43.2699585,18.477026
43.2705345,18.4766636
43.2711296,18.4762859
43.2717171,18.4759121
43.2723007,18.4755402
43.2729034,18.4751587
43.2734604,18.4748077
43.2740631,18.4744244
43.2746391,18.4740582
43.275238,18.4736786
43.2758293,18.4733067
43.276432,18.4729252
43.2770042,18.4725609
43.2775879,18.472187
43.278183,18.4718151
43.2787666,18.4714432
43.2793541,18.4710712
43.2799568,18.4706898
43.280529,18.4703293
43.2811089,18.4699574
43.2816963,18.4695835
43.2822762,18.4692116
43.2828636,18.4688377
43.2834625,18.4684563
43.2840309,18.4680939
43.2845917,18.4677353
43.2851906,18.4673538
43.2857857,18.4669724
43.2863274,18.4666233
43.286911,18.4662533
43.287487,18.4658833
43.288063,18.4655132
43.2886429,18.465147
43.2892151,18.464777
43.2897949,18.464407
43.2903671,18.4640388
43.2909393,18.4636707
43.2915115,18.4632988
43.2920914,18.4629288
43.2926674,18.4625568
43.2932358,18.4621868
43.2938118,18.4618187
43.294384,18.4614487
43.2949562,18.4610825
43.2955322,18.4607105
43.2961082,18.4603424
43.2966805,18.4599705
43.2972603,18.4595985
43.2978325,18.4592266
43.2984085,18.4588585
43.2989998,18.4584732
43.2995796,18.4581032
43.3001595,18.4577332
43.3007278,18.4573612
43.3013115,18.4569912
43.3018913,18.4566212
43.3024673,18.4562492
43.3030472,18.4558773
43.303627,18.4555035
43.3042068,18.4551315
43.3047829,18.4547577
43.305378,18.4543762
43.3059578,18.4540043
43.3065224,18.4536419
43.3070984,18.45327
43.3076782,18.452898
43.3082542,18.4525299
43.3088341,18.4521618
43.3094254,18.4517822
43.3099823,18.4514217
43.3105583,18.4510536
43.3111305,18.4506874
43.3117065,18.4503193
43.3122749,18.449955
43.3128471,18.4495888
43.3134346,18.4492149
43.3139915,18.4488583
43.3145561,18.448494
43.3151283,18.4481258
43.3156929,18.4477596
43.3162651,18.4473934
43.3168449,18.4470196
43.3174171,18.4466515
43.3179703,18.4462967
43.3185387,18.4459343
43.3191109,18.4455662
43.3196716,18.4452019
43.32024,18.4448338
43.3208237,18.4444599
43.321373,18.4441032
43.3219566,18.4437275
43.322506,18.4433727
43.3230896,18.4429989
43.3236275,18.4426556
43.3241959,18.4422894
43.3247604,18.441925
43.325325,18.4415627
43.3258934,18.4411964
43.326458,18.4408302
43.3270302,18.4404659
43.3275948,18.4401016
43.3281975,18.4397182
43.3287544,18.4393597
43.3292999,18.4390068
43.3298721,18.4386406
43.3304367,18.4382763
43.3310089,18.4379139
43.3315735,18.4375477
43.3321457,18.4371834
43.3327065,18.4368229
43.3332787,18.4364567
43.3338432,18.4360924
43.334404,18.43573
43.3349991,18.4353485
43.3356552,18.434927
43.3367386,18.4342346
43.3377914,18.4335632
43.3383522,18.4332008
43.338932,18.4328251
43.3394699,18.432478
43.3400536,18.432106
43.3406143,18.4317455
43.3411751,18.4313869
43.3417206,18.431036
43.3423042,18.4306622
43.3428421,18.430315
43.343399,18.4299545
43.3439636,18.429594
43.3445282,18.4292316
43.3451042,18.4288616
43.3456688,18.428503
43.3462334,18.4281425
43.3467903,18.4277821
43.3473434,18.427433
43.3479424,18.4270458
43.3490448,18.4263401
43.3496094,18.4259796
43.3501587,18.4256268
43.3507385,18.4252586
43.3513031,18.4248981
43.3518677,18.4245377
43.3524475,18.4241676
43.3530045,18.4238148
43.353569,18.4234543
43.3541336,18.4230938
43.354702,18.4227314
43.3552704,18.4223709
43.3558388,18.4220104
43.3564262,18.4216385
43.3569794,18.4212856
43.3575478,18.4209213
43.3581238,18.4205551
43.3586884,18.4201927
43.3592644,18.4198284
43.3598518,18.4194546
43.3604126,18.4190979
43.3609848,18.4187317
43.361557,18.4183655
43.362133,18.4179993
43.362709,18.417635
43.3632965,18.4172611
43.3638611,18.4169044
43.3644333,18.4165382
43.3650093,18.416172
43.3655853,18.4158039
43.3661613,18.4154377
43.3667564,18.415062
43.367321,18.4147034
43.3678932,18.4143391
43.3684731,18.4139709
43.3690529,18.4136047
43.3696327,18.4132347
43.370224,18.4128571
43.3707848,18.4124966
43.3713646,18.4121284
43.3719482,18.4117622
43.3725281,18.4113941
43.3731117,18.4110222
43.373703,18.4106445
43.3742752,18.410284
43.374855,18.4099121
43.3754349,18.409544
43.3760185,18.4091759
43.3765984,18.4088039
43.3771973,18.4084263
43.3777695,18.4080658
43.3783493,18.4076939
43.3789368,18.4073219
43.3795204,18.4069519
43.3801079,18.40658
43.3807106,18.4061985
43.381279,18.4058361
43.3818626,18.4054661
43.3824501,18.4050941
43.3830376,18.4047222
43.3836212,18.4043503
43.3842049,18.4039764
43.3848038,18.403595
43.3853798,18.4032326
43.3859673,18.4028606
43.3865471,18.4024887
43.3871346,18.4021168
43.387722,18.4017429
43.3883018,18.4013691
43.3889046,18.4009857
43.3894768,18.4006195
43.3900566,18.4002457
43.3906441,18.3998718
43.3912315,18.399498
43.391819,18.3991222
43.3924217,18.3987408
43.3929977,18.3983746
43.3935852,18.3979988
43.3941689,18.397625
43.3947563,18.3972473
43.3953438,18.3968716
43.3959236,18.3964958
43.3965263,18.3961105
43.3970985,18.3957462
43.397686,18.3953724
43.3982697,18.3949966
43.3988533,18.3946228
43.399437,18.3942471
43.4000206,18.3938732
43.4006157,18.3934898
43.4011841,18.3931255
43.4017639,18.3927536
43.4023438,18.3923798
43.4029274,18.3920078
43.4035072,18.3916359
43.4041023,18.3912506
43.4046669,18.3908863
43.4052429,18.3905125
43.4058304,18.3901367
43.4064064,18.389761
43.4069824,18.389389
43.4075737,18.3890057
43.4081459,18.3886395
43.4087219,18.3882675
43.4092979,18.3878937
43.409874,18.3875198
43.41045,18.387146
43.411026,18.3867702
43.411602,18.3863964
43.4121933,18.386013
43.4127579,18.3856468
43.4133301,18.385273
43.4139099,18.3848991
43.4144783,18.3845234
43.4150581,18.3841515
43.4156456,18.3837681
43.4162064,18.3834038
43.4167862,18.3830318
43.4173546,18.3826561
43.4179344,18.3822842
43.4185066,18.3819122
43.4190979,18.3815289
43.4196587,18.3811646
43.4202309,18.3807926
43.4208107,18.3804188
43.4213829,18.3800468
43.4219627,18.379673
43.4225502,18.3792934
43.423111,18.3789291
43.423687,18.3785572
43.424263,18.3781853
43.424839,18.3778133
43.425415,18.3774395
43.4260101,18.3770599
43.4265671,18.3766994
43.4271431,18.3763313
43.4277153,18.3759594
43.4282951,18.3755913
43.4288673,18.3752213
43.4294548,18.3748417
43.4300156,18.3744812
43.4305801,18.3741131
43.4311562,18.3737431
43.4317245,18.3733788
43.4323006,18.3730106
43.4328804,18.3726349
43.4334373,18.3722801
43.4340019,18.3719158
43.4345703,18.3715515
43.4351387,18.3711853
43.4356995,18.370821
43.4362793,18.3704472
43.4368324,18.3700905
43.4373932,18.3697281
43.4379578,18.3693638
43.4385262,18.3689995
43.4390869,18.3686371
43.4396667,18.3682632
43.4402199,18.3679066
43.4407806,18.3675423
43.4413414,18.3671761
43.441906,18.3668118
43.4424706,18.3664494
43.4430504,18.3660774
43.4435997,18.3657207
43.4441643,18.3653584
43.444725,18.364996
43.4452858,18.3646336
43.4458542,18.3642693
43.4464302,18.3638973
43.4469795,18.3635445
43.4475403,18.3631821
43.4481087,18.3628197
43.4486694,18.3624592
43.449234,18.3621006
43.4498138,18.3617287
43.450367,18.3613777
43.4509315,18.3610153
43.4514999,18.360651
43.4520607,18.3602905
43.4526291,18.3599281
43.4532089,18.3595581
43.4537659,18.3592033
43.4543343,18.3588409
43.454895,18.3584805
43.4554672,18.3581142
43.4560318,18.3577518
43.4566116,18.3573799
43.4571648,18.3570251
43.4577332,18.3566647
43.4583015,18.3563004
43.4588699,18.355938
43.4594383,18.3555717
43.4600182,18.355196
43.4605789,18.3548393
43.4611473,18.3544731
43.4617195,18.354105
43.4622955,18.3537388
43.4628677,18.3533726
43.4634628,18.3529968
43.4640198,18.3526363
43.4645996,18.3522682
43.4651756,18.3518982
43.4657516,18.3515282
43.4663315,18.3511581
43.4669266,18.3507786
43.4674911,18.3504162
43.4680672,18.3500481
43.4686546,18.3496799
43.4692345,18.3493137
43.4698181,18.3489456
43.4704132,18.3485661
43.4709816,18.3482056
43.4715614,18.3478374
43.4721413,18.3474655
43.4727249,18.3470955
43.4733047,18.3467274
43.4738998,18.3463478
43.4744644,18.3459873
43.4750443,18.3456192
43.4756203,18.3452473
43.4761963,18.3448792
43.4767761,18.344511
43.4773674,18.3441334
43.4779282,18.3437729
43.4785042,18.3434048
43.4790802,18.3430386
43.4796486,18.3426704
43.4802246,18.3423004
43.4808083,18.3419209
43.481369,18.3415623
43.4819336,18.3411942
43.4825058,18.340826
43.4830704,18.3404579
43.4836426,18.3400917
43.4842262,18.339716
43.4847908,18.3393459
43.4853439,18.3389874
43.4859123,18.3386173
43.4864769,18.3382492
43.4870453,18.3378811
43.4876099,18.337513
43.4881935,18.3371372
43.4887428,18.3367767
43.489315,18.3364105
43.4898758,18.3360386
43.4904442,18.3356705
43.4910126,18.3353004
43.4915771,18.3349304
43.4921608,18.3345528
43.4927139,18.3341942
43.4932823,18.3338261
43.4938507,18.3334599
43.4944191,18.3330898
43.4949913,18.3327198
43.4955711,18.3323441
43.4961281,18.3319836
43.4967003,18.3316193
43.4972687,18.3312511
43.4978371,18.3308849
43.4984131,18.3305149
43.4989777,18.3301449
43.4995651,18.3297653
43.5001221,18.3294067
43.5006981,18.3290405
43.5012703,18.3286724
43.5018387,18.3283062
43.5024109,18.32794
43.5029945,18.3275661
43.5035477,18.3272076
43.5041199,18.3268433
43.5046844,18.3264751
43.5052567,18.3261089
43.5058212,18.3257446
43.5064049,18.3253689
43.5069618,18.3250141
43.5075302,18.3246479
43.5081024,18.3242836
43.508667,18.3239174
43.5092392,18.3235512
43.5098038,18.3231831
43.5103874,18.3228073
43.5109444,18.3224506
43.5115128,18.3220844
43.5120811,18.321722
43.5126495,18.3213558
43.5132217,18.3209915
43.5137978,18.3206158
43.5143547,18.3202572
43.5149231,18.319891
43.5154915,18.3195229
43.5160599,18.3191586
43.5166283,18.3187923
43.5172119,18.3184204
43.5177689,18.3180637
43.5183372,18.3176975
43.5189056,18.3173332
43.519474,18.3169651
43.5200424,18.3165989
43.5206261,18.3162251
43.5211792,18.3158703
43.5217514,18.315506
43.522316,18.3151417
43.522892,18.3147793
43.5234566,18.3144169
43.5240402,18.314045
43.5245972,18.3136883
43.5251579,18.3133259
43.5257225,18.3129635
43.5262909,18.3126011
43.5268555,18.3122368
43.5274353,18.3118668
43.5279846,18.3115158
43.5285454,18.3111534
43.5291138,18.310791
43.5296745,18.3104324
43.5302391,18.31007
43.5308113,18.3097
43.5313606,18.3093472
43.5319214,18.3089867
43.5324821,18.3086262
43.5330429,18.3082638
43.533596,18.3079014
43.5341721,18.3075352
43.534729,18.3071766
43.5352745,18.3068256
43.5358276,18.3064671
43.5363884,18.3061066
43.5369453,18.3057461
43.5375061,18.3053875
43.5380707,18.3050156
43.5386162,18.3046627
43.5391693,18.3043022
43.5397301,18.3039398
43.5402832,18.3035812
43.5408401,18.3032207
43.5414162,18.3028507
43.5419655,18.3024921
43.5425186,18.3021355
43.5430717,18.3017731
43.5436325,18.3014107
43.5441895,18.3010483
43.5447693,18.3006783
43.5453224,18.3003178
43.5458946,18.2999496
43.5464554,18.2995853
43.54702,18.299221
43.5475807,18.2988567
43.5481415,18.2984943
43.5487213,18.2981205
43.5492706,18.2977715
43.549839,18.2974014
43.5504074,18.2970333
43.550972,18.296669
43.5515442,18.2963009
43.5521278,18.2959251
43.5526886,18.2955666
43.5532455,18.2952099
43.5538254,18.2948399
43.5543938,18.2944717
43.554966,18.2941055
43.5555382,18.2937355
43.5561218,18.2933617
43.5566788,18.2930069
43.5572624,18.292635
43.5578346,18.2922688
43.5584068,18.2919006
43.5589867,18.2915344
43.5595589,18.2911663
43.5601463,18.2907925
43.5607033,18.2904415
43.5612869,18.2900677
43.5618591,18.2897015
43.562439,18.2893353
43.5630112,18.288969
43.5636063,18.2885933
43.5641708,18.288229
43.5647316,18.2878723
43.5653152,18.2875004
43.5658951,18.2871323
43.5664673,18.2867641
43.5670433,18.2863941
43.5676308,18.2860165
43.5681839,18.2856617
43.5687675,18.2852879
43.5693398,18.2849178
43.5699196,18.2845497
43.5704956,18.2841797
43.571064,18.2838097
43.5716591,18.283432
43.5722084,18.2830753
43.5727882,18.2826996
43.5733681,18.2823277
43.5739403,18.2819576
43.5745125,18.2815876
43.5751076,18.281208
43.5756721,18.2808418
43.5762329,18.2804813
43.5768127,18.2801056
43.5773849,18.2797337
43.577961,18.2793655
43.5785294,18.2789974
43.5791168,18.2786198
43.5796623,18.278265
43.5802383,18.2778912
43.5808067,18.2775192
43.5813789,18.2771511
43.5819435,18.2767811
43.5825081,18.2764111
43.5830879,18.2760353
43.5836487,18.2756748
43.5841942,18.2753162
43.5847664,18.2749462
43.5853271,18.27458
43.5858879,18.2742119
43.5864487,18.2738457
43.5870094,18.2734756
43.5875816,18.2731018
43.5881233,18.2727509
43.5886917,18.2723808
43.5892487,18.2720127
43.5898094,18.2716484
43.5903702,18.2712841
43.5909424,18.2709103
43.5914917,18.2705517
43.5920334,18.2701969
43.5926018,18.2698288
43.5931587,18.2694645
43.5937157,18.2691021
43.5942726,18.2687397
43.5948486,18.2683678
43.5953941,18.2680073
43.5959511,18.2676411
43.5964966,18.2672882
43.597065,18.2669201
43.5976219,18.2665577
43.5981789,18.2661953
43.5987358,18.265831
43.5993118,18.265461
43.5998459,18.2651119
43.6004143,18.2647419
43.600975,18.2643795
43.6015358,18.2640171
43.6020927,18.2636566
43.6026535,18.2632961
43.6032333,18.2629261
43.6037674,18.262579
43.6043358,18.2622108
43.6048965,18.2618523
43.6054535,18.2614918
43.6060143,18.2611332
43.6065903,18.2607632
43.6071434,18.2604084
43.6076889,18.2600574
43.6082535,18.2596912
43.6088104,18.2593288
43.6093712,18.2589664
43.6099319,18.2586079
43.6105042,18.2582397
43.611042,18.2578926
43.6116104,18.2575264
43.6121712,18.257164
43.6127243,18.2568016
43.6132851,18.2564411
43.6138458,18.2560825
43.614418,18.2557125
43.6149597,18.2553654
43.6155243,18.2550011
43.6160812,18.2546368
43.616642,18.2542744
43.6171989,18.2539139
43.6177711,18.25354
43.6183243,18.2531853
43.618866,18.2528362
43.6194344,18.2524681
43.6199875,18.2521057
43.6205482,18.2517452
43.6211052,18.2513847
43.6216736,18.2510128
43.6222115,18.2506676
43.6227798,18.2503014
43.6233368,18.2499409
43.6238976,18.2495804
43.6244545,18.2492199
43.6250153,18.2488594
43.6255913,18.2484875
43.6261253,18.2481403
43.6266899,18.2477722
43.6272545,18.2474098
43.6278152,18.2470493
43.628376,18.2466869
43.628952,18.246315
43.6295013,18.2459602
43.6300545,18.2456036
43.630619,18.2452374
43.6311798,18.244875
43.6317291,18.2445221
43.6323051,18.2441502
43.6328697,18.2437916
43.633419,18.243433
43.6340065,18.2430553
43.6345558,18.2426987
43.6351013,18.2423439
43.6356773,18.241972
43.6362228,18.2416172
43.6368065,18.2412453
43.6373825,18.2408733
43.6379204,18.2405224
43.6384773,18.24016
43.6390533,18.2397861
43.6396179,18.2394218
43.6401749,18.2390614
43.6407433,18.2386971
43.6413193,18.238327
43.6418648,18.2379723
43.6424294,18.2376099
43.6429901,18.2372456
43.6435509,18.2368813
43.6441154,18.2365189
43.6446762,18.2361546
43.6452522,18.2357807
43.6458054,18.2354221
43.6463623,18.2350616
43.6469078,18.2347069
43.64748,18.2343349
43.6480293,18.2339821
43.6486168,18.2336006
43.6491661,18.2332439
43.6497231,18.2328815
43.6502724,18.2325268
